OrderID OrderDate CustomerName Product Quantity UnitPrice TotalAmount Region Salesperson Country State City Category SubCategory Brand CostPrice Discount Tax OrderStatus PaymentMode ShipmentDate DeliveryDate ShippingPartner DeliveryDays CustomerType CustomerRating CustomerSince
5654 12/01/24 ShreeSales Monitor-24 5 450 110000 West  Rohan Germany NULL NULL Keyboard WirelessMouse Lenovo NULL 10 12 Completed Card 2024/02/17 13-01-2024 Delhivery 5 Retail 1 2022
5655 15/02/24 ShreeSales Laptop_15 0 450 55000 East Rohann NULL Texas NULL Keyboard NULL Acer 10000 0 18 Completed Card 2024-01-13 2024-03-01 FedEx 4 Corporate 3 2022
5656 15/02/24 AmarTraders KeyboardUSB 4 NULL 24000 North Rohan Germany Dubai DubaiCity Laptop WirelessMouse Acer 40000 5 18 Cancelled UPI 15/02/24 2024/02/17 NULL 4 Corporate 1 2022
5657 12/01/24 Star_Infotech Monitor_24 0 NULL 2550 NULL Rohan USA Texas BerlinCity Monitor 24InchMonitor Lenovo NULL 5 18 Completed UPI 15/02/24 13-01-2024 FedEx 7 Wholesale 3 2022
5658 2024-01-13 Shree_Sales Laptop - 15 0 450 24000 East NULL NULL Karnataka NULL Monitor 24InchMonitor HP 30000 10 18 Cancelled Card 13-01-2024 2024-03-01 Delhivery 10 Corporate 3 2021
5659 2024-01-13 NULL MouseWireless 0 NULL 2550 South Rohan USA Dubai Houston Monitor WirelessMouse NULL 30000 0 12 Pending Cash 2024/02/17 01/03/24 BlueDart 3 Corporate 3 2021
5660 15/02/24 GlobalCorp Monitor_24 5 55000 2550 East Rohan USA Texas Bengaluru Accessories NULL Dell 500 10 5 Cancelled Cash 2024-01-13 15/02/24 Delhivery 6 Corporate 4 2019
5661 12/01/24 Global_Corp Monitor-24 1 850 110000 East Rohann Germany Dubai Houston Mouse WirelessMouse Lenovo NULL 10 18 Cancelled Cash 01/03/24 2024-01-13 DHL 1 Wholesale 5 2019
5662 12/01/24 StarInfoTech Laptop-15 2 NULL 55000 NULL Rina USA Maharashtra DubaiCity Laptop 15InchLaptop Acer 10000 0 18 Pending Cash 12/01/24 13-01-2024 DHL 8 Wholesale 1 2020
5663 12/01/24 StarInfoTech Monitor_24 2 450 2550 West Rohan USA NULL BerlinCity Mouse NULL Logitech 500 15 18 Completed Cash 2024-01-13 2024-01-13 BlueDart 7 Retail 4 2021
5664 13-01-2024 GlobalCorp Monitor24 2 450 110000 North  Rohan India Maharashtra DubaiCity Monitor 24InchMonitor Acer 10000 10 5 Pending UPI 2024/02/17 2024/02/17 DHL 3 Wholesale 1 2020
5665 2024-03-01 StarInfoTech Monitor24 5 NULL 2550 West Rohan Germany Texas Bengaluru Mouse 24InchMonitor Lenovo 10000 10 12 Completed Credit 15/02/24 2024-01-13 Delhivery 4 Wholesale 2 2022
5666 2024-01-13 ShreeSales Laptop15 0 850 2550 East Rohan USA Dubai Nagpur Mouse 24InchMonitor Logitech 30000 10 18 Completed Cash 12/01/24 01/03/24 Delhivery 9 Retail 3 2022
5667 2024/02/17 Amar_Traders Laptop_15 6 450 110000 NULL Rohann Germany Maharashtra BerlinCity Keyboard USBKeyboard Logitech 500 5 12 Cancelled UPI 2024-01-13 12/01/24 BlueDart 3 Corporate 2 2021
5668 13-01-2024 StarInfoTech Monitor-24 3 450 110000 South Rohan USA Texas Bengaluru Accessories NULL NULL 30000 0 12 Cancelled UPI 2024-01-13 2024-01-13 DHL 8 Wholesale 4 2020
5669 12/01/24 StarInfoTech Laptop-15 6 12000 NULL East Rohan UK Berlin BerlinCity Laptop USBKeyboard Lenovo 30000 10 5 Cancelled Credit 2024/02/17 13-01-2024 BlueDart 2 Wholesale 2 2022
5670 13-01-2024 Shree_Sales KeyboardUSB 1 450 55000 West Rina UK Dubai Houston Laptop WirelessMouse Acer 10000 10 5 Cancelled UPI 15/02/24 2024-01-13 DHL 6 Corporate 5 2020
5671 12/01/24 ShreeSales Mouse-Wireless 1 850 24000 NULL Rohan India Texas Bengaluru Mouse USBKeyboard Acer 10000 5 5 Cancelled Cash 12/01/24 15/02/24 BlueDart 5 Corporate 1 2021
5672 13-01-2024 GlobalCorp Monitor_24 5 55000 110000 West  Rohan UAE Berlin DubaiCity Keyboard WirelessMouse Acer 500 0 5 Pending Credit 12/01/24 2024/02/17 NULL 7 Retail 3 2019
5673 12/01/24 AmarTraders Mouse-Wireless 4 55000 55000 North Rohann India Karnataka Houston Laptop WirelessMouse Dell 10000 10 5 Completed Credit 13-01-2024 01/03/24 BlueDart 3 Retail 3 2022
5674 2024-01-13 NULL KeyboardUSB 2 450 NULL West Rohann India Texas BerlinCity Laptop NULL Logitech 40000 5 12 Cancelled Card 2024-01-13 2024/02/17 BlueDart 8 Wholesale 1 2020
5675 15/02/24 Global_Corp Mouse-Wireless 3 NULL 55000 East  Rohan India Texas NULL Monitor 15InchLaptop NULL NULL 0 18 Cancelled UPI 2024-03-01 15/02/24 Delhivery 5 Corporate 5 2020
5676 2024/02/17 Global_Corp Laptop-15 3 450 110000 East NULL Germany Texas DubaiCity Monitor 24InchMonitor Dell 40000 0 18 Pending Cash 15/02/24 2024/02/17 FedEx 8 Wholesale 4 2020
5677 2024-03-01 Shree_Sales Mouse-Wireless 5 850 NULL North  Rohan UAE Texas Nagpur Laptop WirelessMouse HP 500 5 12 Completed Card 15/02/24 01/03/24 DHL 2 Corporate 4 2019
5678 12/01/24 Shree_Sales Laptop_15 1 55000 NULL North Rina NULL Berlin Houston Monitor NULL Dell NULL 5 5 Completed Cash 12/01/24 2024-01-13 Delhivery 10 Retail 1 2019
5679 2024/02/17 Amar_Traders Monitor_24 5 55000 55000 West Rohan India Berlin Houston Keyboard NULL Logitech 40000 10 5 Cancelled UPI 13-01-2024 15/02/24 DHL 8 Retail 2 2022
5680 13-01-2024 Star_Infotech KeyboardUSB 2 NULL 24000 South Rohan India Maharashtra DubaiCity Laptop WirelessMouse Logitech 40000 15 5 Pending Credit 2024-01-13 13-01-2024 FedEx 6 Wholesale 4 2019
5681 2024-01-13 AmarTraders KeyboardUSB 0 850 NULL South Rohan Germany Berlin DubaiCity Mouse NULL Dell NULL 5 12 Completed Credit 2024/02/17 01/03/24 BlueDart 10 Wholesale 5 2019
5682 12/01/24 ShreeSales MouseWireless 6 12000 110000 South Rina India Dubai Bengaluru Laptop NULL NULL 10000 15 5 Pending UPI 13-01-2024 2024/02/17 NULL 3 Wholesale 4 2019
5683 2024/02/17 GlobalCorp Laptop - 15 5 NULL 24000 East  Rohan NULL Karnataka Nagpur Laptop NULL Acer 40000 10 12 Cancelled Credit 2024-01-13 13-01-2024 DHL 3 Wholesale 3 2020
5684 01/03/24 NULL Laptop-15 0 450 2550 South NULL UAE Karnataka Bengaluru Accessories NULL Acer 30000 10 18 Cancelled Credit 13-01-2024 12/01/24 Delhivery 3 Retail 5 2020
5685 13-01-2024 StarInfoTech MouseWireless 4 12000 55000 North Rina UK NULL Nagpur Accessories NULL Acer 30000 0 12 Completed Cash 01/03/24 2024/02/17 Delhivery 7 Wholesale 2 2022
5686 15/02/24 Amar_Traders Keyboard-USB 3 NULL 24000 NULL Rina NULL Maharashtra Bengaluru Accessories USBKeyboard HP 30000 0 12 Completed UPI 13-01-2024 01/03/24 FedEx 1 Wholesale 5 2022
5687 2024/02/17 Global_Corp Laptop_15 3 55000 110000 East NULL UK Maharashtra Nagpur Laptop WirelessMouse Dell 30000 15 18 Pending Credit 12/01/24 2024-03-01 NULL 2 Wholesale 1 2019
5688 2024/02/17 GlobalCorp Mouse-Wireless 6 12000 24000 East Rina Germany Maharashtra DubaiCity Monitor USBKeyboard Logitech 40000 15 5 Cancelled Cash 2024-03-01 01/03/24 NULL 7 Retail 3 2021
5689 01/03/24 Amar_Traders Monitor24 4 12000 2550 East Rohann India NULL NULL Monitor WirelessMouse Lenovo NULL 10 12 Pending Cash 2024/02/17 12/01/24 DHL 10 Retail 2 2020
5690 15/02/24 GlobalCorp Laptop15 3 55000 110000 East NULL UK Berlin DubaiCity Laptop WirelessMouse NULL 10000 0 12 Pending Card 2024/02/17 12/01/24 FedEx 7 Retail 5 2019
5691 2024/02/17 Global_Corp Monitor24 1 450 110000 East Rohan India Karnataka Houston Accessories NULL NULL 30000 0 18 Pending Card 01/03/24 01/03/24 NULL 10 Corporate 5 2020
5692 2024-01-13 GlobalCorp Laptop_15 4 850 24000 West Rina Germany Berlin Bengaluru Monitor WirelessMouse Dell 40000 15 12 Cancelled Credit 12/01/24 01/03/24 Delhivery 1 Retail 1 2020
5693 2024/02/17 Star_Infotech Monitor_24 5 NULL 110000 East  Rohan UAE Karnataka BerlinCity Laptop NULL Dell 30000 0 5 Completed Cash 2024-01-13 12/01/24 FedEx 2 Retail 5 2019
5694 13-01-2024 ShreeSales Monitor-24 0 NULL 110000 North Rohan UK Berlin BerlinCity Monitor USBKeyboard Logitech 10000 10 5 Cancelled UPI 01/03/24 2024/02/17 BlueDart 7 Wholesale 1 2019
5695 13-01-2024 AmarTraders Laptop15 2 12000 55000 South Rina NULL Karnataka BerlinCity Mouse 15InchLaptop Logitech 10000 15 12 Completed UPI 15/02/24 01/03/24 NULL 7 Corporate 4 2022
5696 15/02/24 AmarTraders Keyboard-USB 0 12000 110000 North Rina UAE NULL Houston Laptop NULL Dell 40000 15 12 Completed Cash 2024-03-01 13-01-2024 FedEx 10 Corporate 5 2020
5697 2024-03-01 Star_Infotech Laptop15 2 55000 24000 North NULL NULL Maharashtra Houston Accessories 15InchLaptop Logitech 10000 0 12 Cancelled Cash 01/03/24 15/02/24 NULL 4 Wholesale 3 2019
5698 2024-03-01 GlobalCorp Laptop - 15 1 450 24000 South Rina NULL Maharashtra NULL Accessories NULL HP 500 5 12 Cancelled Card 01/03/24 2024/02/17 Delhivery 6 Wholesale 4 2019
5699 2024-01-13 GlobalCorp Monitor-24 6 NULL 110000 North Rohann India NULL NULL Accessories NULL Lenovo 30000 0 12 Cancelled UPI 12/01/24 2024/02/17 Delhivery 8 Corporate 4 2020
5700 01/03/24 AmarTraders Laptop-15 6 850 NULL NULL  Rohan UAE NULL DubaiCity Mouse NULL Logitech 10000 15 12 Completed UPI 12/01/24 13-01-2024 DHL 8 Corporate 1 2019
5701 2024/02/17 ShreeSales Laptop-15 2 450 55000 East Rohan NULL Maharashtra Houston Accessories 24InchMonitor Dell 30000 5 12 Completed Card 2024-03-01 13-01-2024 NULL 7 Retail 1 2019
5702 12/01/24 ShreeSales Laptop - 15 0 12000 NULL South Rohan UK NULL DubaiCity Monitor WirelessMouse NULL NULL 15 5 Completed Cash 01/03/24 2024-03-01 NULL 8 Retail 1 2019
5703 2024/02/17 Global_Corp Laptop15 3 55000 NULL West Rohann NULL Texas DubaiCity Accessories WirelessMouse Acer 500 15 12 Pending Credit 13-01-2024 2024-01-13 BlueDart 2 Retail 5 2021
5704 13-01-2024 StarInfoTech MouseWireless 3 NULL 24000 North  Rohan India NULL Nagpur Keyboard USBKeyboard HP 30000 5 18 Cancelled Cash 01/03/24 15/02/24 FedEx 9 Corporate 4 2019
5705 12/01/24 Global_Corp MouseWireless 3 450 24000 NULL  Rohan Germany Maharashtra NULL Monitor 24InchMonitor NULL 10000 5 12 Cancelled Cash 2024/02/17 2024/02/17 NULL 3 Retail 3 2021
5706 13-01-2024 GlobalCorp Monitor_24 3 850 110000 East Rohan UK Dubai Nagpur Laptop WirelessMouse Logitech 500 0 12 Cancelled Cash 12/01/24 12/01/24 Delhivery 6 Wholesale 3 2019
5707 12/01/24 GlobalCorp Monitor-24 3 850 24000 NULL Rina India Berlin Bengaluru Monitor 24InchMonitor NULL 10000 5 12 Completed Card 13-01-2024 2024/02/17 FedEx 6 Wholesale 3 2021
5708 01/03/24 Global_Corp Laptop-15 1 NULL 55000 NULL Rohann USA Karnataka BerlinCity Laptop WirelessMouse NULL 10000 5 5 Cancelled UPI 12/01/24 2024/02/17 NULL 5 Wholesale 4 2021
5709 2024-01-13 Star_Infotech Mouse-Wireless 0 450 NULL South  Rohan Germany Berlin NULL Accessories NULL Lenovo 500 0 5 Pending Cash 2024-01-13 13-01-2024 NULL 1 Corporate 3 2019
5710 13-01-2024 GlobalCorp Monitor_24 4 850 2550 East Rohan NULL Texas BerlinCity Keyboard NULL NULL 10000 10 5 Cancelled Card 01/03/24 15/02/24 NULL 1 Retail 1 2022
5711 2024/02/17 StarInfoTech Monitor_24 1 850 NULL South Rina India NULL Houston Accessories WirelessMouse HP 500 15 18 Cancelled Credit 01/03/24 13-01-2024 DHL 4 Retail 5 2019
5712 2024-01-13 Shree_Sales Monitor-24 4 NULL 55000 West Rohan USA Texas Bengaluru Accessories NULL Acer 10000 5 12 Cancelled Credit 2024-01-13 2024-03-01 BlueDart 6 Corporate 5 2020
5713 2024-01-13 AmarTraders MouseWireless 0 850 55000 North  Rohan USA Texas BerlinCity Monitor NULL Logitech 10000 0 18 Cancelled UPI 2024/02/17 2024-03-01 FedEx 7 Retail 1 2022
5714 2024-03-01 Star_Infotech Laptop15 4 55000 NULL North Rina USA Berlin DubaiCity Keyboard WirelessMouse HP NULL 10 12 Pending UPI 15/02/24 2024-03-01 DHL 1 Corporate 3 2019
5715 01/03/24 Star_Infotech KeyboardUSB 6 850 2550 West NULL UAE NULL BerlinCity Keyboard NULL Logitech 500 0 18 Pending Card 15/02/24 13-01-2024 DHL 8 Corporate 2 2021
5716 2024-01-13 Star_Infotech MouseWireless 4 850 NULL South Rohan UAE NULL Houston Accessories 15InchLaptop Dell 30000 0 5 Pending Credit 12/01/24 15/02/24 DHL 4 Wholesale 1 2021
5717 2024-01-13 GlobalCorp KeyboardUSB 5 55000 110000 South Rina Germany Maharashtra BerlinCity Laptop WirelessMouse Lenovo 10000 5 12 Pending UPI 2024-03-01 12/01/24 NULL 8 Corporate 2 2019
5718 15/02/24 AmarTraders KeyboardUSB 1 12000 110000 West Rina NULL Berlin Nagpur Monitor 15InchLaptop HP NULL 5 18 Pending Cash 01/03/24 13-01-2024 BlueDart 5 Retail 5 2022
5719 12/01/24 NULL KeyboardUSB 1 NULL 110000 South Rohann USA Karnataka Bengaluru Laptop WirelessMouse Acer 500 15 12 Pending Cash 15/02/24 13-01-2024 Delhivery 2 Corporate 4 2020
5720 2024-03-01 Amar_Traders Laptop - 15 3 12000 55000 East Rina USA Maharashtra Nagpur Monitor USBKeyboard Lenovo NULL 15 18 Completed Card 01/03/24 2024/02/17 Delhivery 6 Retail 1 2022
5721 15/02/24 ShreeSales Laptop15 5 55000 55000 West Rina Germany Texas Nagpur Mouse NULL Lenovo NULL 10 12 Cancelled Card 2024-01-13 13-01-2024 DHL 8 Wholesale 2 2022
5722 2024/02/17 ShreeSales Laptop_15 3 850 NULL East NULL Germany Maharashtra Houston Keyboard NULL Logitech 10000 15 5 Pending Cash 01/03/24 15/02/24 BlueDart 1 Wholesale 2 2022
5723 2024/02/17 Star_Infotech Laptop15 5 12000 24000 North  Rohan UAE Maharashtra Nagpur Monitor 15InchLaptop Lenovo 40000 10 5 Cancelled Credit 13-01-2024 15/02/24 NULL 4 Retail 1 2022
5724 01/03/24 Global_Corp Laptop - 15 3 450 2550 North Rina India Dubai BerlinCity Laptop 15InchLaptop Dell 10000 15 18 Cancelled UPI 2024-01-13 2024/02/17 FedEx 4 Retail 5 2019
5725 13-01-2024 StarInfoTech Monitor-24 1 NULL 55000 West Rina India Dubai DubaiCity Monitor WirelessMouse Lenovo 10000 10 12 Cancelled Card 13-01-2024 2024-03-01 Delhivery 4 Retail 4 2021
5726 15/02/24 Global_Corp Monitor_24 1 NULL NULL South Rina India Texas BerlinCity Keyboard USBKeyboard NULL 40000 10 18 Cancelled Cash 01/03/24 2024-03-01 Delhivery 10 Corporate 3 2022
5727 01/03/24 Amar_Traders Monitor24 0 NULL 55000 NULL Rohan USA Dubai Nagpur Accessories USBKeyboard NULL 40000 15 12 Cancelled Card 2024/02/17 2024/02/17 FedEx 8 Corporate 5 2021
5728 2024-01-13 Amar_Traders Mouse-Wireless 3 450 110000 South Rohann UAE Berlin Houston Keyboard WirelessMouse Dell 500 5 18 Cancelled Cash 15/02/24 13-01-2024 Delhivery 9 Retail 5 2019
5729 13-01-2024 Global_Corp MouseWireless 4 55000 2550 South  Rohan USA Karnataka BerlinCity Keyboard 15InchLaptop Logitech NULL 15 5 Cancelled Cash 2024-01-13 15/02/24 BlueDart 1 Retail 2 2022
5730 2024-01-13 AmarTraders KeyboardUSB 0 850 55000 East NULL NULL Dubai NULL Mouse 15InchLaptop Logitech 10000 15 12 Pending Credit 2024/02/17 12/01/24 Delhivery 4 Retail 2 2019
5731 15/02/24 Star_Infotech Laptop15 6 850 110000 South NULL UAE Berlin BerlinCity Keyboard WirelessMouse Dell 30000 5 18 Completed Card 15/02/24 2024-01-13 Delhivery 3 Corporate 4 2022
5732 2024-01-13 GlobalCorp Monitor-24 4 850 2550 North Rohan UAE Maharashtra Bengaluru Mouse WirelessMouse Dell 40000 15 12 Pending Credit 15/02/24 2024-03-01 NULL 7 Corporate 4 2022
5733 2024-03-01 StarInfoTech KeyboardUSB 2 NULL NULL West Rina NULL NULL DubaiCity Laptop 24InchMonitor Logitech 40000 0 12 Completed Cash 13-01-2024 2024-01-13 NULL 7 Corporate 5 2022
5734 2024-01-13 Shree_Sales Monitor_24 0 850 24000 NULL  Rohan USA NULL NULL Mouse WirelessMouse NULL 500 5 12 Pending Card 2024-03-01 01/03/24 BlueDart 2 Wholesale 4 2020
5735 01/03/24 NULL Monitor_24 4 55000 55000 West Rina Germany Karnataka DubaiCity Laptop USBKeyboard Lenovo 10000 15 18 Pending Card 01/03/24 15/02/24 Delhivery 5 Retail 2 2022
5736 2024/02/17 Global_Corp MouseWireless 4 450 2550 East  Rohan NULL Dubai Bengaluru Mouse 24InchMonitor HP NULL 15 18 Cancelled Credit 12/01/24 2024-01-13 NULL 5 Retail 2 2021
5737 01/03/24 StarInfoTech Laptop15 0 55000 2550 South Rohan UAE Karnataka NULL Keyboard USBKeyboard Dell 500 5 5 Cancelled Credit 15/02/24 13-01-2024 FedEx 2 Wholesale 3 2022
5738 2024-03-01 NULL Monitor_24 1 450 2550 NULL Rohan UAE Dubai BerlinCity Monitor NULL Acer 500 0 5 Cancelled Cash 01/03/24 15/02/24 FedEx 8 Corporate 4 2022
5739 2024-03-01 Amar_Traders Laptop-15 1 450 110000 East Rohann Germany Texas DubaiCity Keyboard WirelessMouse Dell 30000 0 18 Completed Card 2024/02/17 2024-03-01 NULL 1 Retail 1 2021
5740 2024-01-13 Amar_Traders Monitor_24 4 12000 24000 South  Rohan NULL NULL Bengaluru Monitor USBKeyboard Dell NULL 15 5 Completed Card 2024-03-01 12/01/24 Delhivery 9 Retail 3 2022
5741 13-01-2024 NULL MouseWireless 1 12000 55000 NULL Rohann NULL NULL Houston Keyboard 15InchLaptop Dell 40000 0 12 Cancelled Cash 15/02/24 12/01/24 NULL 3 Retail 5 2021
5742 2024/02/17 AmarTraders Monitor24 0 450 55000 North Rohan UK Maharashtra Bengaluru Accessories USBKeyboard Dell 30000 0 18 Completed Cash 01/03/24 2024-03-01 NULL 3 Wholesale 5 2019
5743 2024/02/17 ShreeSales Laptop_15 3 12000 24000 NULL NULL UAE Berlin BerlinCity Keyboard WirelessMouse Dell 500 5 5 Pending Card 15/02/24 2024/02/17 BlueDart 1 Wholesale 4 2021
5744 01/03/24 StarInfoTech Laptop_15 5 850 110000 West Rohan UAE NULL Houston Laptop WirelessMouse Logitech 30000 15 18 Cancelled Card 13-01-2024 15/02/24 NULL 7 Retail 2 2020
5745 2024-01-13 Global_Corp Laptop_15 0 NULL NULL South Rohann USA Maharashtra Nagpur Accessories 24InchMonitor Lenovo 500 10 12 Completed Card 13-01-2024 2024/02/17 DHL 4 Wholesale 5 2020
5746 15/02/24 Amar_Traders Mouse-Wireless 5 12000 110000 NULL  Rohan NULL Maharashtra Houston Keyboard USBKeyboard NULL 30000 10 5 Completed Credit 2024-03-01 01/03/24 NULL 3 Corporate 4 2022
5747 2024/02/17 StarInfoTech Monitor24 1 NULL 110000 North Rohan Germany Karnataka DubaiCity Mouse USBKeyboard Logitech 500 10 18 Completed Cash 2024-01-13 12/01/24 NULL 4 Wholesale 3 2019
5748 01/03/24 ShreeSales MouseWireless 4 NULL 110000 NULL NULL Germany NULL NULL Mouse 24InchMonitor Lenovo 500 15 18 Pending Card 2024-03-01 01/03/24 Delhivery 8 Corporate 4 2022
5749 12/01/24 AmarTraders KeyboardUSB 2 850 55000 South Rohan USA Maharashtra NULL Mouse 24InchMonitor NULL 10000 5 12 Cancelled Cash 2024-03-01 2024/02/17 NULL 8 Wholesale 3 2020
5750 2024/02/17 Star_Infotech MouseWireless 2 55000 NULL East Rohan USA Dubai DubaiCity Monitor NULL NULL 30000 15 12 Cancelled Credit 13-01-2024 01/03/24 FedEx 9 Retail 4 2021
5751 13-01-2024 StarInfoTech Laptop-15 1 450 NULL West  Rohan UAE Berlin Bengaluru Monitor USBKeyboard Dell 30000 5 18 Completed Cash 01/03/24 2024-03-01 NULL 10 Corporate 5 2019
5752 13-01-2024 Amar_Traders Monitor-24 2 55000 2550 South NULL UAE Dubai DubaiCity Mouse NULL Acer 500 5 12 Completed Credit 12/01/24 2024/02/17 NULL 6 Retail 5 2019
5753 2024/02/17 AmarTraders Monitor-24 2 450 110000 NULL  Rohan UAE Maharashtra Houston Keyboard 15InchLaptop Dell 30000 10 18 Pending Card 2024/02/17 2024-01-13 BlueDart 2 Wholesale 5 2021
5754 2024-01-13 GlobalCorp Laptop - 15 5 12000 24000 West Rina NULL Karnataka Nagpur Monitor WirelessMouse NULL 40000 0 5 Completed Credit 2024-01-13 13-01-2024 FedEx 4 Retail 2 2022
5755 2024/02/17 GlobalCorp Laptop - 15 6 NULL 110000 South  Rohan UAE Maharashtra NULL Accessories NULL Acer NULL 10 12 Completed Card 2024-03-01 15/02/24 NULL 6 Retail 5 2022
5756 13-01-2024 Amar_Traders Monitor_24 0 450 110000 North  Rohan India Maharashtra Houston Laptop 15InchLaptop NULL 500 15 12 Pending Credit 2024-03-01 01/03/24 BlueDart 9 Retail 2 2020
5757 13-01-2024 StarInfoTech Monitor-24 1 12000 55000 East Rina NULL Maharashtra Houston Accessories NULL Acer 10000 0 12 Pending Credit 12/01/24 15/02/24 NULL 10 Corporate 3 2021
5758 2024/02/17 NULL Laptop - 15 4 450 2550 NULL Rohan UK Dubai NULL Keyboard USBKeyboard HP 40000 5 18 Completed Cash 15/02/24 12/01/24 Delhivery 3 Corporate 4 2020
5759 13-01-2024 StarInfoTech MouseWireless 2 850 24000 North  Rohan India Maharashtra DubaiCity Monitor NULL Logitech NULL 10 12 Pending Cash 12/01/24 12/01/24 FedEx 10 Corporate 1 2019
5760 15/02/24 Global_Corp KeyboardUSB 5 12000 110000 North Rina NULL Maharashtra Nagpur Accessories 24InchMonitor NULL 30000 15 12 Completed Credit 15/02/24 12/01/24 BlueDart 8 Retail 1 2019
5761 2024-01-13 NULL Mouse-Wireless 1 850 NULL West NULL India NULL Bengaluru Laptop USBKeyboard NULL NULL 10 5 Cancelled UPI 01/03/24 2024/02/17 FedEx 10 Retail 1 2021
5762 2024-01-13 Amar_Traders Monitor_24 3 NULL 2550 West Rohan Germany Karnataka Houston Mouse 15InchLaptop Acer NULL 5 18 Cancelled Credit 2024-01-13 2024-01-13 Delhivery 10 Corporate 4 2020
5763 13-01-2024 StarInfoTech KeyboardUSB 1 12000 55000 West NULL UK NULL BerlinCity Laptop 15InchLaptop Lenovo NULL 0 18 Pending Cash 2024-01-13 12/01/24 NULL 9 Wholesale 4 2021
5764 15/02/24 Star_Infotech Laptop_15 1 12000 24000 East  Rohan NULL Texas Nagpur Mouse 15InchLaptop Lenovo NULL 5 12 Cancelled Cash 12/01/24 2024-01-13 BlueDart 8 Retail 2 2022
5765 12/01/24 GlobalCorp Laptop15 0 NULL 110000 South Rina USA Texas Houston Keyboard 24InchMonitor Dell 10000 5 12 Cancelled UPI 13-01-2024 2024/02/17 FedEx 8 Retail 1 2019
5766 12/01/24 Global_Corp Monitor_24 5 850 2550 NULL NULL India Maharashtra Bengaluru Keyboard NULL Acer 30000 0 12 Completed Card 2024-03-01 2024/02/17 DHL 1 Retail 1 2021
5767 2024-01-13 Amar_Traders KeyboardUSB 5 450 55000 North Rina Germany Texas DubaiCity Monitor 24InchMonitor Lenovo 500 5 18 Cancelled UPI 15/02/24 12/01/24 FedEx 10 Retail 1 2022
5768 2024-03-01 AmarTraders Laptop - 15 5 450 2550 West  Rohan India Maharashtra Nagpur Accessories 24InchMonitor Logitech NULL 15 12 Completed Card 12/01/24 15/02/24 NULL 8 Corporate 1 2020
5769 2024/02/17 StarInfoTech Laptop - 15 1 12000 NULL West  Rohan Germany Maharashtra NULL Mouse WirelessMouse HP NULL 15 18 Cancelled Cash 01/03/24 12/01/24 DHL 4 Retail 1 2021
5770 01/03/24 StarInfoTech Monitor_24 1 NULL 110000 NULL Rohan UAE Dubai BerlinCity Keyboard 15InchLaptop Dell NULL 5 18 Cancelled Credit 13-01-2024 13-01-2024 NULL 2 Retail 5 2019
5771 12/01/24 NULL Laptop-15 3 55000 2550 South  Rohan UK Karnataka BerlinCity Mouse 15InchLaptop NULL 40000 5 5 Pending UPI 2024-03-01 13-01-2024 NULL 1 Wholesale 1 2020
5772 12/01/24 ShreeSales Monitor-24 6 450 NULL East NULL NULL Maharashtra Houston Keyboard 24InchMonitor Dell 500 10 5 Cancelled Cash 2024-03-01 2024-01-13 FedEx 5 Retail 4 2020
5773 2024-01-13 NULL Laptop - 15 3 450 NULL North Rohann NULL Dubai DubaiCity Accessories NULL Lenovo 500 15 5 Cancelled Cash 12/01/24 01/03/24 BlueDart 2 Retail 1 2022
5774 01/03/24 GlobalCorp Mouse-Wireless 6 12000 NULL NULL Rina Germany Maharashtra DubaiCity Accessories WirelessMouse NULL 500 5 5 Pending Card 15/02/24 15/02/24 Delhivery 10 Retail 2 2021
5775 2024-01-13 GlobalCorp Laptop - 15 6 850 2550 East Rohan India Dubai NULL Keyboard NULL Lenovo NULL 10 5 Pending UPI 15/02/24 01/03/24 NULL 9 Retail 5 2022
5776 12/01/24 GlobalCorp Laptop-15 5 55000 24000 East Rohan NULL NULL Houston Monitor NULL Logitech 40000 15 5 Cancelled Card 01/03/24 15/02/24 Delhivery 3 Retail 4 2020
5777 2024-01-13 NULL MouseWireless 5 12000 NULL South NULL NULL Dubai Houston Laptop 24InchMonitor Logitech 40000 15 18 Cancelled UPI 01/03/24 13-01-2024 BlueDart 3 Corporate 2 2020
5778 01/03/24 NULL Monitor_24 1 450 24000 North NULL UK Berlin Bengaluru Keyboard WirelessMouse Dell 500 15 18 Cancelled Credit 01/03/24 01/03/24 FedEx 4 Wholesale 2 2020
5779 13-01-2024 Shree_Sales Monitor_24 4 850 2550 East Rohann USA Berlin Bengaluru Monitor 24InchMonitor NULL 30000 0 5 Completed Card 13-01-2024 2024-01-13 DHL 1 Retail 4 2022
5780 12/01/24 Amar_Traders Laptop15 6 55000 55000 West NULL UAE Berlin DubaiCity Laptop 24InchMonitor Acer 500 10 18 Pending Credit 2024-03-01 2024-03-01 FedEx 2 Corporate 2 2021
5781 13-01-2024 GlobalCorp Laptop - 15 0 55000 110000 North Rohan UK Karnataka DubaiCity Accessories WirelessMouse NULL NULL 5 12 Cancelled Credit 01/03/24 2024/02/17 FedEx 6 Retail 3 2022
5782 13-01-2024 StarInfoTech Monitor-24 2 12000 24000 East  Rohan NULL Dubai Houston Keyboard USBKeyboard NULL 500 0 18 Pending UPI 2024-03-01 15/02/24 NULL 2 Wholesale 4 2020
