OrderID,OrderDate,CustomerName,Product,Quantity,UnitPrice,TotalAmount,Region,Salesperson,Country,State,City,Category,SubCategory,Brand,CostPrice,Discount,Tax,OrderStatus,PaymentMode,ShipmentDate,DeliveryDate,ShippingPartner,DeliveryDays,CustomerType,CustomerRating,CustomerSince
5555,15-02-2024,Star Infotech,Laptop 15,1.0,850.0,55000.0,South,Rohan,UK,Maharashtra,Houston,Laptop,NA,Logitech,30000.0,0,12,Cancelled,Card,13-01-2024,01-03-2024,BlueDart,1,Retail,4,2019
5556,12-01-2024,Global Corp,Keyboard Usb,6.0,850.0,NA,West,Rohan,UK,Berlin,Bengaluru,Laptop,USBKeyboard,Acer,10000.0,5,5,Cancelled,Credit,17-02-2024,15-02-2024,DHL,1,Retail,4,2021
5557,13-01-2024,Shree Sales,Keyboard Usb,3.5,850.0,110000.0,West,Rohan,UK,Karnataka,BerlinCity,Mouse,24InchMonitor,HP,500.0,0,5,Completed,Credit,01-12-2024,13-01-2024,DHL,4,Retail,2,2019
5558,13-01-2024,Amar Traders,Keyboard Usb,3.0,850.0,NA,West,Rohan,Germany,Karnataka,Houston,Laptop,24InchMonitor,Acer,500.0,10,18,Completed,Credit,15-02-2024,17-02-2024,DHL,3,Wholesale,1,2020
5559,15-02-2024,Global Corp,Keyboard Usb,4.0,55000.0,110000.0,South,Rohan,NA,Berlin,BerlinCity,Monitor,15InchLaptop,NA,10000.0,10,12,Pending,Cash,03-01-2024,17-02-2024,BlueDart,8,Corporate,1,2022
5560,17-02-2024,Shree Sales,Monitor 24,4.0,12000.0,24000.0,East,Rohan,UAE,Maharashtra,BerlinCity,Mouse,USBKeyboard,HP,30000.0,15,12,Pending,Credit,15-02-2024,13-01-2024,NA,7,Corporate,4,2019
5561,12-01-2024,Amar Traders,Mouse Wireless,1.0,12000.0,2550.0,NA,Rohann,USA,Berlin,Nagpur,Mouse,USBKeyboard,Acer,40000.0,0,12,Cancelled,UPI,13-01-2024,01-12-2024,FedEx,9,Wholesale,4,2019
5562,12-01-2024,Amar Traders,Laptop 15,5.0,12000.0,110000.0,NA,Rohann,USA,Dubai,Bengaluru,Laptop,NA,Acer,10000.0,5,18,Cancelled,Cash,13-01-2024,13-01-2024,BlueDart,2,Wholesale,3,2020
5563,13-01-2024,Star Infotech,Mouse Wireless,3.5,12000.0,24000.0,East,Rohan,UK,Texas,DubaiCity,Accessories,USBKeyboard,Dell,NA,0,18,Cancelled,Credit,13-01-2024,13-01-2024,DHL,3,Retail,3,2019
5564,17-02-2024,Na,Laptop 15,4.0,850.0,NA,South,Rina,USA,Berlin,Houston,Monitor,WirelessMouse,Logitech,40000.0,0,12,Pending,Cash,03-01-2024,13-01-2024,FedEx,10,Corporate,2,2021
5565,01-03-2024,Star Infotech,Keyboard Usb,1.0,850.0,110000.0,West,Rohan,India,Texas,Nagpur,Mouse,NA,NA,500.0,10,5,Pending,Card,13-01-2024,15-02-2024,NA,5,Corporate,4,2020
5566,01-03-2024,Na,Mouse Wireless,3.5,450.0,55000.0,North,Rohan,India,Maharashtra,Houston,Mouse,NA,Dell,30000.0,15,5,Cancelled,Credit,01-12-2024,13-01-2024,DHL,6,Wholesale,1,2019
5567,01-03-2024,Shree Sales,Keyboard Usb,3.5,850.0,55000.0,North,Rina,Germany,Karnataka,DubaiCity,Laptop,WirelessMouse,Lenovo,30000.0,5,12,Pending,UPI,01-12-2024,01-12-2024,DHL,3,Retail,2,2019
5568,13-01-2024,Global Corp,Laptop 15,2.0,55000.0,55000.0,East,Rohan,Germany,Maharashtra,BerlinCity,Monitor,24InchMonitor,Lenovo,10000.0,10,12,Cancelled,Credit,13-01-2024,13-01-2024,BlueDart,5,Wholesale,1,2021
5569,01-03-2024,Star Infotech,Laptop 15,3.0,850.0,2550.0,NA,Rohan,NA,NA,NA,Monitor,15InchLaptop,Lenovo,30000.0,5,18,Pending,Cash,03-01-2024,03-01-2024,NA,3,Corporate,5,2021
5570,13-01-2024,Global Corp,Mouse Wireless,2.0,450.0,2550.0,NA,Rohan,UK,Dubai,Bengaluru,Accessories,24InchMonitor,HP,30000.0,10,12,Pending,Cash,01-12-2024,01-12-2024,Delhivery,3,Wholesale,5,2021
5571,12-01-2024,Shree Sales,Laptop 15,3.0,450.0,55000.0,NA,Rina,USA,Dubai,NA,Mouse,USBKeyboard,Logitech,500.0,15,12,Pending,Credit,13-01-2024,13-01-2024,Delhivery,5,Wholesale,1,2020
5572,01-03-2024,Shree Sales,Monitor 24,3.5,850.0,24000.0,NA,Rohan,UK,Karnataka,NA,Laptop,USBKeyboard,Lenovo,10000.0,0,5,Completed,UPI,03-01-2024,13-01-2024,BlueDart,4,Corporate,1,2021
5573,13-01-2024,Shree Sales,Laptop 15,1.0,55000.0,2550.0,East,Rina,India,Dubai,NA,Accessories,15InchLaptop,NA,40000.0,10,18,Cancelled,Card,01-12-2024,13-01-2024,DHL,10,Retail,3,2019
5574,12-01-2024,Amar Traders,Keyboard Usb,3.5,12000.0,24000.0,East,Rohann,UAE,Maharashtra,Bengaluru,Monitor,USBKeyboard,Dell,40000.0,0,12,Completed,Cash,17-02-2024,17-02-2024,Delhivery,7,Wholesale,4,2019
5575,15-02-2024,Shree Sales,Keyboard Usb,1.0,55000.0,55000.0,NA,Rohan,NA,Maharashtra,BerlinCity,Keyboard,USBKeyboard,Acer,10000.0,10,5,Completed,Card,15-02-2024,01-12-2024,DHL,1,Corporate,1,2021
5576,12-01-2024,Amar Traders,Mouse Wireless,4.0,450.0,NA,South,Rohan,India,Texas,Houston,Mouse,USBKeyboard,HP,40000.0,10,12,Pending,Card,13-01-2024,13-01-2024,Delhivery,4,Wholesale,5,2021
5577,13-01-2024,Shree Sales,Keyboard Usb,4.0,850.0,55000.0,West,Rina,UK,Berlin,Bengaluru,Laptop,USBKeyboard,Acer,NA,0,5,Cancelled,Credit,13-01-2024,15-02-2024,NA,7,Wholesale,3,2022
5578,13-01-2024,Star Infotech,Mouse Wireless,5.0,55000.0,NA,South,Rohan,UK,Berlin,BerlinCity,Monitor,NA,Dell,500.0,10,12,Completed,UPI,03-01-2024,01-12-2024,DHL,7,Wholesale,4,2020
5579,01-03-2024,Shree Sales,Mouse Wireless,4.0,850.0,110000.0,South,NA,Germany,Dubai,Houston,Keyboard,WirelessMouse,HP,NA,5,5,Pending,Cash,15-02-2024,01-12-2024,FedEx,2,Retail,2,2021
5580,13-01-2024,Amar Traders,Laptop 15,3.0,55000.0,110000.0,NA,Rina,UAE,Karnataka,DubaiCity,Mouse,NA,Lenovo,30000.0,15,5,Completed,Credit,15-02-2024,15-02-2024,FedEx,10,Corporate,3,2022
5581,17-02-2024,Shree Sales,Laptop 15,5.0,850.0,110000.0,East,Rina,NA,Texas,Bengaluru,Keyboard,15InchLaptop,NA,500.0,10,5,Completed,Card,03-01-2024,13-01-2024,NA,6,Corporate,2,2020
5582,12-01-2024,Amar Traders,Monitor 24,6.0,850.0,24000.0,East,Rohann,NA,Berlin,Bengaluru,Accessories,15InchLaptop,Dell,500.0,15,18,Pending,Credit,13-01-2024,15-02-2024,FedEx,7,Wholesale,5,2022
5583,13-01-2024,Star Infotech,Laptop 15,3.0,12000.0,NA,NA,Rohan,Germany,NA,DubaiCity,Accessories,WirelessMouse,NA,500.0,0,18,Completed,UPI,15-02-2024,13-01-2024,NA,6,Corporate,1,2019
5584,01-03-2024,Shree Sales,Monitor 24,4.0,850.0,110000.0,South,NA,USA,NA,Nagpur,Mouse,WirelessMouse,Dell,NA,15,12,Cancelled,Card,01-12-2024,13-01-2024,BlueDart,8,Retail,2,2020
5585,15-02-2024,Global Corp,Monitor 24,1.0,850.0,55000.0,West,NA,USA,Karnataka,Houston,Monitor,24InchMonitor,Dell,10000.0,10,18,Completed,Credit,03-01-2024,13-01-2024,Delhivery,5,Corporate,2,2021
5586,17-02-2024,Global Corp,Laptop 15,1.0,850.0,55000.0,South,Rohan,USA,Texas,Bengaluru,Mouse,15InchLaptop,HP,30000.0,15,5,Completed,Credit,15-02-2024,17-02-2024,NA,3,Wholesale,5,2021
5587,01-03-2024,Shree Sales,Monitor 24,4.0,850.0,110000.0,South,Rohann,USA,Texas,DubaiCity,Accessories,USBKeyboard,NA,30000.0,15,18,Cancelled,Cash,13-01-2024,13-01-2024,BlueDart,5,Wholesale,4,2019
5588,13-01-2024,Star Infotech,Monitor 24,4.0,450.0,NA,West,Rohann,Germany,Karnataka,NA,Mouse,15InchLaptop,HP,30000.0,0,12,Pending,Credit,13-01-2024,01-03-2024,Delhivery,8,Retail,4,2021
5589,17-02-2024,Star Infotech,Mouse Wireless,3.0,12000.0,110000.0,South,Rohan,India,Dubai,Houston,Monitor,NA,NA,10000.0,15,18,Completed,Cash,15-02-2024,15-02-2024,Delhivery,4,Corporate,3,2020
5590,15-02-2024,Na,Laptop 15,4.0,850.0,NA,South,Rohann,NA,Berlin,Bengaluru,Laptop,24InchMonitor,Logitech,500.0,15,5,Completed,Card,15-02-2024,01-03-2024,BlueDart,9,Wholesale,1,2020
5591,15-02-2024,Star Infotech,Laptop 15,3.5,850.0,2550.0,East,NA,NA,Dubai,BerlinCity,Keyboard,USBKeyboard,Acer,10000.0,5,12,Completed,Credit,03-01-2024,17-02-2024,Delhivery,2,Wholesale,5,2022
5592,15-02-2024,Star Infotech,Mouse Wireless,2.0,12000.0,110000.0,West,NA,India,Maharashtra,DubaiCity,Keyboard,NA,Lenovo,500.0,5,12,Cancelled,UPI,13-01-2024,13-01-2024,FedEx,9,Wholesale,2,2020
5593,01-03-2024,Star Infotech,Laptop 15,4.0,850.0,NA,East,Rohan,USA,Maharashtra,NA,Monitor,15InchLaptop,Acer,500.0,15,18,Pending,UPI,15-02-2024,03-01-2024,DHL,9,Wholesale,1,2019
5594,17-02-2024,Global Corp,Laptop 15,4.0,850.0,2550.0,South,Rohann,NA,Maharashtra,Houston,Keyboard,USBKeyboard,Acer,30000.0,5,5,Cancelled,UPI,15-02-2024,15-02-2024,DHL,1,Retail,2,2022
5595,13-01-2024,Shree Sales,Monitor 24,2.0,450.0,2550.0,East,Rohan,India,Maharashtra,DubaiCity,Monitor,USBKeyboard,Logitech,10000.0,0,18,Completed,Credit,15-02-2024,01-12-2024,BlueDart,3,Wholesale,5,2021
5596,12-01-2024,Global Corp,Mouse Wireless,2.0,450.0,2550.0,North,Rohan,Germany,Dubai,Nagpur,Monitor,USBKeyboard,HP,NA,15,5,Completed,Credit,01-12-2024,03-01-2024,DHL,7,Corporate,4,2020
5597,13-01-2024,Star Infotech,Keyboard Usb,5.0,12000.0,NA,West,Rohan,India,Berlin,DubaiCity,Mouse,USBKeyboard,Acer,30000.0,10,5,Pending,UPI,15-02-2024,13-01-2024,Delhivery,10,Retail,4,2020
5598,01-03-2024,Amar Traders,Keyboard Usb,3.0,850.0,NA,West,NA,India,Texas,Bengaluru,Accessories,WirelessMouse,Acer,10000.0,0,18,Completed,UPI,17-02-2024,03-01-2024,Delhivery,4,Retail,2,2019
5599,15-02-2024,Na,Mouse Wireless,4.0,450.0,NA,West,NA,USA,Texas,Bengaluru,Laptop,NA,NA,10000.0,0,5,Cancelled,UPI,15-02-2024,01-12-2024,BlueDart,9,Retail,2,2021
5600,12-01-2024,Na,Mouse Wireless,3.0,12000.0,NA,South,Rohan,India,NA,Houston,Keyboard,15InchLaptop,NA,500.0,5,5,Completed,Cash,03-01-2024,03-01-2024,Delhivery,7,Corporate,2,2020
5601,17-02-2024,Shree Sales,Laptop 15,3.5,450.0,2550.0,West,Rohan,Germany,NA,BerlinCity,Monitor,NA,NA,10000.0,5,5,Completed,Cash,01-12-2024,17-02-2024,BlueDart,1,Wholesale,5,2020
5602,12-01-2024,Shree Sales,Laptop 15,2.0,12000.0,55000.0,North,Rohann,India,NA,Bengaluru,Laptop,15InchLaptop,NA,10000.0,10,18,Pending,Cash,13-01-2024,13-01-2024,FedEx,9,Retail,2,2020
5603,01-03-2024,Amar Traders,Monitor 24,3.0,850.0,2550.0,West,Rina,Germany,Dubai,NA,Mouse,WirelessMouse,NA,500.0,5,5,Completed,UPI,03-01-2024,15-02-2024,DHL,8,Corporate,2,2021
5604,15-02-2024,Shree Sales,Keyboard Usb,5.0,850.0,55000.0,East,NA,UK,Karnataka,Nagpur,Keyboard,NA,Lenovo,500.0,5,5,Cancelled,Credit,13-01-2024,03-01-2024,DHL,4,Corporate,5,2022
5605,01-03-2024,Shree Sales,Laptop 15,3.0,850.0,110000.0,North,Rohann,Germany,Karnataka,Nagpur,Monitor,USBKeyboard,HP,NA,5,12,Completed,UPI,03-01-2024,03-01-2024,DHL,10,Retail,5,2019
5606,01-03-2024,Shree Sales,Mouse Wireless,6.0,450.0,NA,East,Rohan,USA,Berlin,Nagpur,Mouse,NA,NA,NA,5,5,Completed,Cash,13-01-2024,03-01-2024,FedEx,8,Corporate,5,2019
5607,01-03-2024,Global Corp,Laptop 15,4.0,850.0,NA,North,Rohan,UAE,NA,Houston,Monitor,NA,NA,500.0,5,5,Cancelled,Cash,03-01-2024,01-12-2024,Delhivery,1,Corporate,4,2020
5608,01-03-2024,Star Infotech,Mouse Wireless,3.0,850.0,110000.0,West,Rohan,UK,Karnataka,BerlinCity,Mouse,24InchMonitor,Logitech,30000.0,5,5,Pending,UPI,13-01-2024,13-01-2024,BlueDart,10,Corporate,4,2021
5609,13-01-2024,Global Corp,Mouse Wireless,5.0,55000.0,24000.0,West,Rohan,NA,Dubai,Bengaluru,Accessories,NA,Lenovo,500.0,15,12,Cancelled,Cash,03-01-2024,15-02-2024,DHL,5,Corporate,5,2021
5610,17-02-2024,Na,Monitor 24,1.0,850.0,NA,NA,Rohann,India,Texas,Bengaluru,Mouse,24InchMonitor,Dell,40000.0,10,5,Pending,UPI,03-01-2024,01-03-2024,NA,9,Wholesale,4,2019
5611,17-02-2024,Amar Traders,Monitor 24,3.0,55000.0,NA,East,Rohann,UK,NA,Houston,Mouse,NA,Acer,NA,10,12,Pending,UPI,13-01-2024,01-03-2024,NA,3,Wholesale,5,2022
5612,17-02-2024,Global Corp,Laptop 15,5.0,55000.0,55000.0,West,NA,USA,Berlin,Nagpur,Accessories,24InchMonitor,Acer,NA,5,18,Completed,UPI,15-02-2024,03-01-2024,Delhivery,5,Retail,3,2021
5613,13-01-2024,Shree Sales,Laptop 15,2.0,850.0,2550.0,West,Rohan,UAE,Maharashtra,BerlinCity,Laptop,24InchMonitor,NA,40000.0,5,12,Completed,Cash,03-01-2024,13-01-2024,BlueDart,7,Corporate,2,2021
5614,15-02-2024,Global Corp,Keyboard Usb,5.0,12000.0,110000.0,North,Rina,India,Karnataka,NA,Keyboard,WirelessMouse,Dell,500.0,10,18,Completed,UPI,03-01-2024,03-01-2024,NA,4,Retail,2,2021
5615,13-01-2024,Global Corp,Monitor 24,3.5,12000.0,NA,West,Rina,UK,Texas,Houston,Keyboard,24InchMonitor,HP,10000.0,5,5,Cancelled,Cash,15-02-2024,01-03-2024,BlueDart,4,Corporate,5,2019
5616,17-02-2024,Star Infotech,Laptop 15,6.0,12000.0,NA,South,Rohan,UAE,NA,Houston,Monitor,15InchLaptop,Logitech,500.0,0,5,Completed,Card,03-01-2024,15-02-2024,FedEx,1,Wholesale,2,2019
5617,12-01-2024,Global Corp,Monitor 24,3.5,850.0,110000.0,North,Rohan,UK,NA,BerlinCity,Accessories,WirelessMouse,Logitech,NA,0,18,Cancelled,UPI,17-02-2024,01-03-2024,NA,8,Corporate,4,2022
5618,13-01-2024,Shree Sales,Monitor 24,2.0,450.0,55000.0,West,Rohan,Germany,Texas,BerlinCity,Mouse,15InchLaptop,HP,10000.0,10,18,Cancelled,Card,01-12-2024,01-12-2024,DHL,6,Corporate,3,2019
5619,13-01-2024,Shree Sales,Laptop 15,1.0,12000.0,24000.0,East,Rohan,NA,Karnataka,Bengaluru,Laptop,USBKeyboard,Acer,30000.0,0,5,Completed,Card,17-02-2024,13-01-2024,FedEx,7,Wholesale,2,2020
5620,13-01-2024,Star Infotech,Monitor 24,6.0,12000.0,2550.0,East,Rohann,NA,Texas,DubaiCity,Mouse,WirelessMouse,Dell,500.0,0,18,Cancelled,UPI,03-01-2024,03-01-2024,NA,5,Wholesale,1,2020
5621,01-03-2024,Global Corp,Laptop 15,6.0,850.0,2550.0,East,Rohan,NA,Berlin,DubaiCity,Laptop,15InchLaptop,Logitech,30000.0,10,5,Cancelled,Card,13-01-2024,13-01-2024,NA,7,Corporate,2,2019
5622,13-01-2024,Na,Mouse Wireless,2.0,12000.0,2550.0,North,NA,India,Maharashtra,NA,Mouse,WirelessMouse,HP,40000.0,15,12,Pending,Credit,03-01-2024,15-02-2024,FedEx,5,Corporate,1,2022
5623,17-02-2024,Star Infotech,Laptop 15,4.0,55000.0,110000.0,South,Rohan,Germany,Berlin,Bengaluru,Laptop,NA,Logitech,30000.0,0,18,Cancelled,Credit,03-01-2024,03-01-2024,BlueDart,9,Retail,2,2021
5624,01-03-2024,Star Infotech,Laptop 15,3.5,850.0,110000.0,East,Rohan,UK,Texas,NA,Accessories,24InchMonitor,Dell,10000.0,5,5,Completed,Cash,03-01-2024,13-01-2024,Delhivery,1,Retail,5,2021
5625,01-03-2024,Amar Traders,Laptop 15,5.0,450.0,24000.0,South,Rohan,Germany,Dubai,Nagpur,Monitor,WirelessMouse,HP,500.0,0,5,Pending,UPI,01-12-2024,03-01-2024,BlueDart,1,Corporate,1,2020
5626,12-01-2024,Amar Traders,Laptop 15,1.0,850.0,2550.0,South,Rohan,UK,NA,BerlinCity,Monitor,24InchMonitor,HP,30000.0,0,18,Completed,Card,17-02-2024,01-03-2024,BlueDart,7,Wholesale,2,2022
5627,15-02-2024,Shree Sales,Mouse Wireless,1.0,12000.0,24000.0,NA,Rohan,Germany,Berlin,BerlinCity,Keyboard,NA,Lenovo,10000.0,5,18,Completed,Card,13-01-2024,01-03-2024,FedEx,5,Wholesale,2,2020
5628,12-01-2024,Global Corp,Laptop 15,4.0,55000.0,55000.0,NA,Rohan,USA,Dubai,Nagpur,Laptop,NA,Lenovo,NA,0,18,Cancelled,Card,03-01-2024,03-01-2024,DHL,4,Wholesale,4,2019
5629,13-01-2024,Star Infotech,Laptop 15,2.0,850.0,55000.0,South,Rohan,NA,NA,NA,Monitor,WirelessMouse,Logitech,40000.0,0,12,Completed,Card,03-01-2024,03-01-2024,DHL,9,Wholesale,3,2021
5630,12-01-2024,Amar Traders,Laptop 15,3.5,12000.0,55000.0,NA,Rohann,Germany,Maharashtra,DubaiCity,Accessories,WirelessMouse,HP,500.0,0,5,Completed,UPI,15-02-2024,13-01-2024,NA,3,Retail,4,2020
5631,01-03-2024,Shree Sales,Monitor 24,6.0,55000.0,55000.0,NA,Rina,Germany,Berlin,Houston,Keyboard,24InchMonitor,Dell,40000.0,15,5,Cancelled,Card,17-02-2024,13-01-2024,NA,10,Retail,3,2021
5632,17-02-2024,Global Corp,Monitor 24,6.0,850.0,55000.0,NA,NA,Germany,Dubai,DubaiCity,Laptop,USBKeyboard,Acer,40000.0,0,18,Completed,UPI,17-02-2024,15-02-2024,DHL,10,Retail,2,2021
5633,12-01-2024,Na,Monitor 24,2.0,850.0,24000.0,South,Rohan,UK,Karnataka,BerlinCity,Monitor,15InchLaptop,Logitech,NA,10,18,Pending,Cash,17-02-2024,17-02-2024,Delhivery,4,Corporate,2,2022
5634,13-01-2024,Shree Sales,Monitor 24,3.0,55000.0,24000.0,East,NA,UAE,Texas,NA,Laptop,24InchMonitor,Dell,30000.0,10,5,Completed,Credit,01-12-2024,17-02-2024,Delhivery,7,Wholesale,4,2020
5635,12-01-2024,Amar Traders,Laptop 15,1.0,850.0,55000.0,West,Rohan,UAE,Berlin,BerlinCity,Laptop,USBKeyboard,Dell,500.0,15,18,Pending,UPI,13-01-2024,03-01-2024,NA,10,Wholesale,1,2022
5636,01-03-2024,Amar Traders,Laptop 15,3.0,450.0,110000.0,South,Rina,Germany,NA,Bengaluru,Laptop,WirelessMouse,Logitech,500.0,0,18,Cancelled,UPI,03-01-2024,17-02-2024,FedEx,5,Retail,5,2022
5637,17-02-2024,Star Infotech,Monitor 24,5.0,12000.0,NA,West,Rohan,Germany,Karnataka,BerlinCity,Monitor,24InchMonitor,Dell,40000.0,15,12,Completed,Card,13-01-2024,01-12-2024,DHL,7,Wholesale,1,2020
5638,17-02-2024,Na,Laptop 15,3.5,850.0,24000.0,North,Rina,UK,NA,DubaiCity,Monitor,NA,Dell,40000.0,5,18,Cancelled,UPI,01-12-2024,17-02-2024,NA,2,Wholesale,5,2021
5639,15-02-2024,Shree Sales,Laptop 15,1.0,850.0,NA,NA,Rina,UAE,Berlin,Houston,Laptop,WirelessMouse,NA,500.0,15,5,Pending,UPI,13-01-2024,13-01-2024,BlueDart,1,Corporate,1,2022
5640,01-03-2024,Star Infotech,Monitor 24,3.5,850.0,110000.0,South,Rina,UK,Dubai,Houston,Monitor,WirelessMouse,Logitech,40000.0,5,12,Pending,Cash,03-01-2024,17-02-2024,Delhivery,9,Wholesale,4,2020
5641,12-01-2024,Star Infotech,Mouse Wireless,5.0,55000.0,2550.0,West,NA,India,Maharashtra,BerlinCity,Monitor,USBKeyboard,Logitech,40000.0,15,12,Cancelled,UPI,13-01-2024,03-01-2024,BlueDart,10,Wholesale,1,2022
5642,13-01-2024,Star Infotech,Keyboard Usb,3.0,55000.0,2550.0,NA,Rina,Germany,Texas,NA,Mouse,NA,Logitech,40000.0,5,18,Completed,Credit,13-01-2024,15-02-2024,BlueDart,2,Wholesale,3,2022
5643,13-01-2024,Star Infotech,Mouse Wireless,1.0,55000.0,24000.0,North,Rina,UAE,Maharashtra,Bengaluru,Keyboard,NA,Logitech,40000.0,15,18,Pending,UPI,13-01-2024,01-03-2024,NA,10,Retail,1,2022
5644,17-02-2024,Star Infotech,Monitor 24,3.5,850.0,2550.0,North,Rohann,Germany,Berlin,Bengaluru,Laptop,24InchMonitor,Dell,40000.0,15,18,Cancelled,Cash,13-01-2024,13-01-2024,BlueDart,8,Retail,4,2021
5645,01-03-2024,Shree Sales,Laptop 15,3.0,55000.0,NA,South,NA,India,NA,Houston,Keyboard,USBKeyboard,Logitech,40000.0,5,12,Completed,UPI,13-01-2024,15-02-2024,DHL,2,Retail,2,2022
5646,13-01-2024,Na,Laptop 15,3.0,850.0,24000.0,North,Rohann,India,Berlin,BerlinCity,Laptop,USBKeyboard,NA,40000.0,0,5,Pending,UPI,13-01-2024,13-01-2024,DHL,10,Wholesale,4,2019
5647,15-02-2024,Na,Laptop 15,1.0,850.0,NA,South,Rina,India,Berlin,DubaiCity,Accessories,USBKeyboard,NA,NA,5,18,Cancelled,Cash,03-01-2024,17-02-2024,DHL,5,Corporate,3,2022
5648,13-01-2024,Global Corp,Keyboard Usb,3.0,850.0,24000.0,East,Rohann,India,Berlin,Bengaluru,Monitor,15InchLaptop,Lenovo,NA,0,18,Pending,Cash,01-12-2024,13-01-2024,FedEx,5,Wholesale,2,2021
5649,12-01-2024,Global Corp,Keyboard Usb,3.0,850.0,24000.0,South,Rohan,India,Dubai,NA,Mouse,15InchLaptop,Acer,500.0,0,12,Completed,Card,13-01-2024,03-01-2024,FedEx,6,Wholesale,1,2021
5650,13-01-2024,Star Infotech,Mouse Wireless,1.0,12000.0,NA,South,NA,USA,Maharashtra,BerlinCity,Laptop,NA,NA,30000.0,10,12,Completed,Cash,13-01-2024,15-02-2024,BlueDart,6,Wholesale,2,2022
5651,13-01-2024,Global Corp,Monitor 24,3.0,850.0,2550.0,East,NA,NA,Karnataka,NA,Accessories,NA,Lenovo,10000.0,15,18,Pending,Card,17-02-2024,17-02-2024,NA,10,Retail,2,2020
5652,12-01-2024,Shree Sales,Laptop 15,3.5,12000.0,55000.0,East,NA,India,Karnataka,Bengaluru,Mouse,WirelessMouse,Dell,30000.0,0,12,Cancelled,Card,13-01-2024,17-02-2024,Delhivery,5,Corporate,5,2022
5653,13-01-2024,Star Infotech,Laptop 15,2.0,12000.0,55000.0,West,Rohan,NA,Berlin,Bengaluru,Keyboard,WirelessMouse,Acer,10000.0,10,5,Cancelled,Cash,13-01-2024,01-03-2024,FedEx,10,Corporate,1,2021
5654,12-01-2024,Shree Sales,Monitor 24,5.0,450.0,110000.0,West,Rohan,Germany,NA,NA,Keyboard,WirelessMouse,Lenovo,NA,10,12,Completed,Card,17-02-2024,13-01-2024,Delhivery,5,Retail,1,2022
5655,15-02-2024,Shree Sales,Laptop 15,3.5,450.0,55000.0,East,Rohann,NA,Texas,NA,Keyboard,NA,Acer,10000.0,0,18,Completed,Card,13-01-2024,01-03-2024,FedEx,4,Corporate,3,2022
5656,15-02-2024,Amar Traders,Keyboard Usb,4.0,850.0,24000.0,North,Rohan,Germany,Dubai,DubaiCity,Laptop,WirelessMouse,Acer,40000.0,5,18,Cancelled,UPI,15-02-2024,17-02-2024,NA,4,Corporate,1,2022
5657,12-01-2024,Star Infotech,Monitor 24,3.5,850.0,2550.0,NA,Rohan,USA,Texas,BerlinCity,Monitor,24InchMonitor,Lenovo,NA,5,18,Completed,UPI,15-02-2024,13-01-2024,FedEx,7,Wholesale,3,2022
5658,13-01-2024,Shree Sales,Laptop 15,3.5,450.0,24000.0,East,NA,NA,Karnataka,NA,Monitor,24InchMonitor,HP,30000.0,10,18,Cancelled,Card,13-01-2024,01-03-2024,Delhivery,10,Corporate,3,2021
5659,13-01-2024,Na,Mouse Wireless,3.5,850.0,2550.0,South,Rohan,USA,Dubai,Houston,Monitor,WirelessMouse,NA,30000.0,0,12,Pending,Cash,17-02-2024,03-01-2024,BlueDart,3,Corporate,3,2021
5660,15-02-2024,Global Corp,Monitor 24,5.0,55000.0,2550.0,East,Rohan,USA,Texas,Bengaluru,Accessories,NA,Dell,500.0,10,5,Cancelled,Cash,13-01-2024,15-02-2024,Delhivery,6,Corporate,4,2019
5661,12-01-2024,Global Corp,Monitor 24,1.0,850.0,110000.0,East,Rohann,Germany,Dubai,Houston,Mouse,WirelessMouse,Lenovo,NA,10,18,Cancelled,Cash,03-01-2024,13-01-2024,DHL,1,Wholesale,5,2019
5662,12-01-2024,Star Infotech,Laptop 15,2.0,850.0,55000.0,NA,Rina,USA,Maharashtra,DubaiCity,Laptop,15InchLaptop,Acer,10000.0,0,18,Pending,Cash,01-12-2024,13-01-2024,DHL,8,Wholesale,1,2020
5663,12-01-2024,Star Infotech,Monitor 24,2.0,450.0,2550.0,West,Rohan,USA,NA,BerlinCity,Mouse,NA,Logitech,500.0,15,18,Completed,Cash,13-01-2024,13-01-2024,BlueDart,7,Retail,4,2021
5664,13-01-2024,Global Corp,Monitor 24,2.0,450.0,110000.0,North,Rohan,India,Maharashtra,DubaiCity,Monitor,24InchMonitor,Acer,10000.0,10,5,Pending,UPI,17-02-2024,17-02-2024,DHL,3,Wholesale,1,2020
5665,01-03-2024,Star Infotech,Monitor 24,5.0,850.0,2550.0,West,Rohan,Germany,Texas,Bengaluru,Mouse,24InchMonitor,Lenovo,10000.0,10,12,Completed,Credit,15-02-2024,13-01-2024,Delhivery,4,Wholesale,2,2022
5666,13-01-2024,Shree Sales,Laptop 15,3.5,850.0,2550.0,East,Rohan,USA,Dubai,Nagpur,Mouse,24InchMonitor,Logitech,30000.0,10,18,Completed,Cash,01-12-2024,03-01-2024,Delhivery,9,Retail,3,2022
5667,17-02-2024,Amar Traders,Laptop 15,6.0,450.0,110000.0,NA,Rohann,Germany,Maharashtra,BerlinCity,Keyboard,USBKeyboard,Logitech,500.0,5,12,Cancelled,UPI,13-01-2024,01-12-2024,BlueDart,3,Corporate,2,2021
